ROUTE_SORT_ORDER,RIDERSHIP_AVERAGE,YTD_TOTAL_RIDERSHIP_COUNT,QTD_TOTAL_RIDERSHIP_COUNT,PY_QTD_TOTAL_RIDERSHIP_COUNT,PY_YTD_TOTAL_RIDERSHIP_COUNT,PY_RIDERSHIP_AVERAGE,YEAR_NUM,MONTH_NAME,MONTH_SHORT_NAME,MONTH_END_DATE,MONTH_YEAR,DAY_TYPE,MODE_NAME,SUB_MODE,ROUTE_NAME,DATA_AS_OF,SHOW_ON_DASHBOARD,FISCAL_YEAR_NUMBER,FISCAL_MONTH_NUMBER,FISCAL_QUARTER_NUMBER
322,1376.49996,10366.45822,2211.49996,2501.99995,9762.66654,1436.99995,2020,May,05-May,20200531,May-20,Sunday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2020,8,3
803,12513.25,87416.9369,27592.86808,,,,2017,September,09-Sep,20170930,Sep-2017,Sunday,MetroRapid,MetroRapid,803-Burnet/S Lamar,07/31/2021,1,2017,12,4
105,0,0,0,0,0,0,2018,May,05-May,20180531,May-2018,Saturday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2018,8,3
318,0,0,0,,,,2017,February,02-Feb,20170228,Feb-2017,Saturday,MetroBus,Crosstown Routes,318-Westgate/Slaughter,07/31/2021,1,2017,5,2
201,683.2,8960.58326,683.2,1129,10975.53321,1129,2020,July,07-Jul,20200731,Jul-20,Saturday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2020,10,4
383,4046.66664,39722.54978,9234.33329,6604,35540.29839,2683,2018,August,08-Aug,20180831,Aug-2018,Sunday,MetroBus,Crosstown Routes,383-Research/Braker,07/31/2021,1,2018,11,4
275,3599.8333,5993.8333,5993.8333,,,,2016,November,11-Nov,20161130,Nov-2016,Sunday,MetroBus,Feeder Routes,275-North Lamar,07/31/2021,1,2017,2,1
656,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Sunday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2017,6,2
217,0,0,0,0,0,0,2018,March,03-Mar,20180331,Mar-2018,Sunday,MetroBus,Feeder Routes,217-Montopolis Feeder,07/31/2021,1,2018,6,2
987,0,41038.08999,0,12779.10458,52221.47569,5867.56874,2020,May,05-May,20200531,May-20,Weekday,MetroExpress,MetroExpress,987-Leander/Lakeline Express,07/31/2021,1,2020,8,3
999,5351.99995,25524.99993,10787.99995,9749,23982.99995,4192,2020,February,02-Feb,20200229,Feb-20,Saturday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2020,5,2
4,25127.0151,207993.32519,71580.1575,68795.60286,303662.07901,22997.0191,2021,June,06-Jun,20210630,Jun-20,Weekday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2021,9,3
110,0,12735.48764,0,1617.768,16305.45275,1617.768,2018,July,07-Jul,20180731,Jul-2018,Weekday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2018,10,4
656,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Sunday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2019,3,1
337,0,0,0,,,,2016,December,12-Dec,20161231,Dec-2016,Saturday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2017,3,1
171,0,0,0,0,0,0,2018,July,07-Jul,20180731,Jul-2018,Saturday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2018,10,4
17,3856.74996,6533.08328,6533.08328,8344.91665,8344.91665,4444.91665,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,Local Routes,17-Cesar Chavez,07/31/2021,1,2021,2,1
803,115059.84776,115059.84776,115059.84776,81750.84813,81750.84813,81750.84813,2017,October,10-Oct,20171031,Oct-2017,Weekday,MetroRapid,MetroRapid,803-Burnet/S Lamar,07/31/2021,1,2018,1,1
465,6085.6552,12401.82562,12401.82562,,,,2016,November,11-Nov,20161130,Nov-2016,Weekday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2017,2,1
345,524,524,524,0,0,0,2018,October,10-Oct,20181031,Oct-2018,Sunday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2019,1,1
445,0,0,0,0,0,0,2021,March,03-Mar,20210331,Mar-20,Saturday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2021,6,2
103,0,0,0,,,,2016,December,12-Dec,20161231,Dec-2016,Sunday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2017,3,1
641,0,0,0,0,0,0,2017,October,10-Oct,20171031,Oct-2017,Saturday,MetroBus,UT Shuttles,641-East Campus,07/31/2021,1,2018,1,1
642,371.0833,1875.98327,371.0833,,,,2017,April,04-Apr,20170430,Apr-2017,Sunday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2017,7,3
228,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Sunday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2019,3,1
171,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Saturday,MetroBus,Flyer Routes,171-Oak Hill Flyer,07/31/2021,1,2017,10,4
325,35887.07688,155680.38617,35887.07688,66600.81666,269534.18661,66600.81666,2021,January,01-Jan,20210131,Jan-20,Weekday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2021,4,2
490,235.33328,1068.77758,739.66651,481.99988,1043.29988,142.33328,2020,March,03-Mar,20200331,Mar-20,Weekday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2020,6,2
383,3621.99995,22506.38323,3621.99995,3777.25,21739.89844,3777.25,2018,April,04-Apr,20180430,Apr-2018,Sunday,MetroBus,Crosstown Routes,383-Research/Braker,07/31/2021,1,2018,7,3
450,0,0,0,0,0,0,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Special Service Routes,450-Bus Bridge RATP Dev,07/31/2021,1,2019,12,4
470,0,0,0,0,0,0,2021,May,05-May,20210531,May-20,Weekday,MetroBus,Special Service Routes,470-Manor Flex,07/31/2021,1,2021,8,3
493,0,0,0,0,0,0,2017,November,11-Nov,20171130,Nov-2017,Sunday,MetroBus,Special Service Routes,493-EASTVIEW,07/31/2021,1,2018,2,1
985,2608.5016,9683.99942,2608.5016,9004.84019,9004.84019,2740.62602,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2018,3,1
392,5544.71889,11860.44259,11860.44259,20532.18161,20532.18161,8990.99988,2020,November,11-Nov,20201130,Nov-20,Weekday,MetroBus,Crosstown Routes,392-Braker,07/31/2021,1,2021,2,1
983,0,0,0,0,0,0,2020,February,02-Feb,20200229,Feb-20,Weekday,MetroExpress,MetroExpress,983-N. U.S. 183 Express,07/31/2021,1,2020,5,2
445,0,350,0,0,0,0,2019,July,07-Jul,20190731,Jul-2019,Weekday,MetroBus,Special Service Routes,445-New Life Shuttle,07/31/2021,1,2019,10,4
493,57.99999,276.99994,57.99999,0,0,0,2019,January,01-Jan,20190131,Jan-2019,Weekday,MetroBus,Special Service Routes,493-EASTVIEW,07/31/2021,1,2019,4,2
3,75173.58442,729015.39033,227547.53118,,,,2017,June,06-Jun,20170630,Jun-2017,Weekday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2017,9,3
663,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Saturday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2021,2,1
105,0,0,0,0,0,0,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2019,8,3
682,178,348.66664,348.66664,255,255,115,2019,November,11-Nov,20191130,Nov-2019,Sunday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2020,2,1
320,0,0,0,0,0,0,2020,January,01-Jan,20200131,Jan-20,Weekday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2020,4,2
801,98625.42711,296601.51563,296601.51563,659170.09453,659170.09453,190870.2564,2020,December,12-Dec,20201231,Dec-20,Weekday,MetroRapid,MetroRapid,801-N Lamar S Congress,07/31/2021,1,2021,3,1
483,0,0,0,0,0,0,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,Special Service Routes,483-Night Owl Riverside,07/31/2021,1,2021,3,1
642,0,361,0,0,305,0,2020,February,02-Feb,20200229,Feb-20,Saturday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2020,5,2
127,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Flyer Routes,127-Dove Springs Flyer,07/31/2021,1,2021,10,4
310,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Crosstown Routes,310-Parker/Wickersham,07/31/2021,1,2017,10,4
233,1361.9998,6767.65799,2570.99962,1807.9998,5652.5994,827.9998,2019,February,02-Feb,20190228,Feb-2019,Weekday,MetroBus,Feeder Routes,233-Decker/Daffan Ln,07/31/2021,1,2019,5,2
338,2007.33332,9836.99991,4319.33327,,,,2017,February,02-Feb,20170228,Feb-2017,Sunday,MetroBus,Crosstown Routes,338-Lamar/45th,07/31/2021,1,2017,5,2
110,0,0,0,0,0,0,2019,October,10-Oct,20191031,Oct-2019,Sunday,MetroBus,Flyer Routes,110-South Central Flyer,07/31/2021,1,2020,1,1
240,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Saturday,MetroBus,Feeder Routes,240-Rutland,07/31/2021,1,2021,10,4
466,0,0,0,0,0,0,2019,November,11-Nov,20191130,Nov-2019,Saturday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2020,2,1
682,0,0,0,0,88,0,2019,February,02-Feb,20190228,Feb-2019,Saturday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2019,5,2
455,0,270.87497,79.54165,0,0,0,2020,September,09-Sep,20200930,Sep-20,Saturday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2020,12,4
671,0,0,0,,,,2017,April,04-Apr,20170430,Apr-2017,Sunday,MetroBus,UT Shuttles,671-North Riverside,07/31/2021,1,2017,7,3
18,21706.1802,73321.79391,73321.79391,72599.87946,72599.87946,20376.343,2019,December,12-Dec,20191231,Dec-2019,Weekday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2020,3,1
465,0,0,0,0,0,0,2019,November,11-Nov,20191130,Nov-2019,Saturday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2020,2,1
30,3736,20077.93251,9349.29995,10882.74995,24763.22606,4250.74995,2019,March,03-Mar,20190331,Mar-2019,Saturday,MetroBus,Local Routes,30-Barton Creek Sq,07/31/2021,1,2019,6,2
18,3042.66664,10858.11658,10858.11658,11645.16665,11645.16665,3912.5,2019,December,12-Dec,20191231,Dec-2019,Saturday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2020,3,1
324,0,0,0,,,,2017,March,03-Mar,20170331,Mar-2017,Sunday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2017,6,2
335,14647.94982,81887.315,41476.03092,0,0,0,2019,March,03-Mar,20190331,Mar-2019,Weekday,MetroBus,Crosstown Routes,335-335 35th/38th,07/31/2021,1,2019,6,2
20,9794.33332,88233.86318,31843.73332,25575.0855,133558.22974,7556.93332,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,Local Routes,20-Manor Rd/Riverside,07/31/2021,1,2021,9,3
228,9635.9004,52223.00428,19459.8768,21590.04252,53713.00532,10825.7508,2018,February,02-Feb,20180228,Feb-2018,Weekday,MetroBus,Feeder Routes,228-VA Clinic,07/31/2021,1,2018,5,2
311,30900.23286,30900.23286,30900.23286,,,,2016,October,10-Oct,20161031,Oct-2016,Weekday,MetroBus,Crosstown Routes,311-Stassney,07/31/2021,1,2017,1,1
20,76881.825,395580.4418,149491.7146,166664.33909,430131.82328,83902.2746,2018,February,02-Feb,20180228,Feb-2018,Weekday,MetroBus,Local Routes,20-Manor Rd/Riverside,07/31/2021,1,2018,5,2
550,12217.17483,353418.22162,25870.55236,82179.93058,625403.13267,41255.57788,2020,August,08-Aug,20200831,Aug-20,Weekday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2020,11,4
322,11805.41654,11805.41654,11805.41654,0,0,0,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2019,1,1
990,236.99989,1714.9996,522.99986,4294.99991,10587.99967,2210,2021,February,02-Feb,20210228,Feb-20,Weekday,MetroExpress,MetroExpress,990-Manor/Elgin Express,07/31/2021,1,2021,5,2
935,4497.4648,17207.32014,17207.32014,17806.12975,17806.12975,5211.05904,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroExpress,MetroExpress,935-Tech Ridge Express,07/31/2021,1,2018,3,1
484,186.33332,1945.7666,385.33332,537.99996,2404.99344,291.33332,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Special Service Routes,484-Night Owl South Lamar,07/31/2021,1,2019,8,3
271,2290.99995,9089.13325,2290.99995,2210,8998.66656,2210,2020,January,01-Jan,20200131,Jan-20,Saturday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2020,4,2
318,3091.99998,10402.66657,3091.99998,3592.66665,13693.58329,3592.66665,2021,January,01-Jan,20210131,Jan-20,Saturday,MetroBus,Crosstown Routes,318-Westgate/Slaughter,07/31/2021,1,2021,4,2
142,2240.7494,26129.06599,6360.73014,,,,2017,September,09-Sep,20170930,Sep-2017,Weekday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2017,12,4
122,0,0,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Weekday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2021,10,4
100,0,0,0,0,0,0,2020,February,02-Feb,20200229,Feb-20,Saturday,MetroBus,Flyer Routes,100-MetroAirport,07/31/2021,1,2020,5,2
322,1152.49998,3182.49998,3182.49998,4353.29162,4353.29162,1887.54167,2020,December,12-Dec,20201231,Dec-20,Sunday,MetroBus,Crosstown Routes,322-Chicon/Cherrywood,07/31/2021,1,2021,3,1
320,0,61543.33567,0,9721.39998,82660.19838,9721.39998,2018,July,07-Jul,20180731,Jul-2018,Saturday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2018,10,4
999,4747.99995,16040.99995,16040.99995,,,,2016,December,12-Dec,20161231,Dec-2016,Saturday,MetroAccess,MetroAccess,MA-MetroAccess,07/31/2021,1,2017,3,1
801,20183.66664,115447.37808,55989.38173,,,,2017,March,03-Mar,20170331,Mar-2017,Saturday,MetroRapid,MetroRapid,801-N Lamar S Congress,07/31/2021,1,2017,6,2
671,13939.58705,75512.25547,13939.58705,15376.36768,90616.79321,15376.36768,2018,January,01-Jan,20180131,Jan-2018,Weekday,MetroBus,UT Shuttles,671-North Riverside,07/31/2021,1,2018,4,2
19,1753.8333,13518.24984,3605.83325,3618.75,13067.7999,1653.75,2018,May,05-May,20180531,May-2018,Sunday,MetroBus,Local Routes,19-Bull Creek,07/31/2021,1,2018,8,3
492,0,0,0,0,0,0,2021,January,01-Jan,20210131,Jan-20,Saturday,MetroBus,Special Service Routes,492-Delwood,07/31/2021,1,2021,4,2
486,0,0,0,0,0,0,2021,January,01-Jan,20210131,Jan-20,Sunday,MetroBus,Special Service Routes,486-Night Owl South Congress,07/31/2021,1,2021,4,2
985,0,0,0,0,0,0,2019,January,01-Jan,20190131,Jan-2019,Sunday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2019,4,2
465,0,0,0,0,0,0,2018,April,04-Apr,20180430,Apr-2018,Saturday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2018,7,3
271,0,0,0,,,,2017,August,08-Aug,20170831,Aug-2017,Sunday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2017,11,4
350,4042.99998,13524.99993,4042.99998,4703.06665,19541.56663,4703.06665,2021,January,01-Jan,20210131,Jan-20,Saturday,MetroBus,Crosstown Routes,350-Airport Blvd,07/31/2021,1,2021,4,2
485,0,0,0,0,0,0,2020,September,09-Sep,20200930,Sep-20,Sunday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2020,12,4
682,0,0,0,0,0,0,2017,December,12-Dec,20171231,Dec-2017,Weekday,MetroBus,UT Shuttles,682-Forty Acres/East Campus,07/31/2021,1,2018,3,1
642,110,1253.99998,110,220,1359.99998,220,2019,January,01-Jan,20190131,Jan-2019,Sunday,MetroBus,UT Shuttles,642-West Campus/UT,07/31/2021,1,2019,4,2
653,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Sunday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2021,2,1
320,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Crosstown Routes,320-St. Johns,07/31/2021,1,2020,6,2
671,0,602.76363,0,,,,2017,September,09-Sep,20170930,Sep-2017,Saturday,MetroBus,UT Shuttles,671-North Riverside,07/31/2021,1,2017,12,4
485,375,4697.86731,1245.49995,1277.69991,5255.52974,510,2019,September,09-Sep,20190930,Sep-2019,Saturday,MetroBus,Special Service Routes,485-Night Owl Cameron,07/31/2021,1,2019,12,4
10,9961,62033.99988,9961,11215,66876.97339,11215,2018,April,04-Apr,20180430,Apr-2018,Sunday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2018,7,3
4,5530,49431.7999,10866,5162.33332,23208.63325,2585.33332,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Local Routes,4-7th Street,07/31/2021,1,2019,8,3
465,0,0,0,0,0,0,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,Special Service Routes,465-MLK/University of Texas,07/31/2021,1,2021,9,3
985,28772.9376,150437.02883,58444.65135,44718.20096,103884.09076,22853.8334,2020,February,02-Feb,20200229,Feb-20,Weekday,MetroExpress,MetroExpress,985-Leander/Lakeline Direct,07/31/2021,1,2020,5,2
10,20930.41665,60503.07573,60503.07573,40606.67851,40606.67851,11992.99995,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroBus,Local Routes,10-South 1st/Red River,07/31/2021,1,2019,3,1
410,988.33332,14452.45182,3514.5714,5543.71274,29557.33183,1445.08474,2019,May,05-May,20190531,May-2019,Weekday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2019,8,3
243,7592.1258,31535.52375,7592.1258,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroBus,Feeder Routes,243-Wells Branch,07/31/2021,1,2017,4,2
300,15427,56139.99995,56139.99995,76443.58324,76443.58324,21089.06664,2020,December,12-Dec,20201231,Dec-20,Saturday,MetroBus,Crosstown Routes,300-Springdale/Oltorf,07/31/2021,1,2021,3,1
324,3700,16889.79994,3700,0,0,0,2019,January,01-Jan,20190131,Jan-2019,Sunday,MetroBus,Crosstown Routes,324-Georgian/Ohlen,07/31/2021,1,2019,4,2
492,0,0,0,0,0,0,2020,October,10-Oct,20201031,Oct-20,Sunday,MetroBus,Special Service Routes,492-Delwood,07/31/2021,1,2021,1,1
201,980.79996,980.79996,980.79996,965.99996,965.99996,965.99996,2019,October,10-Oct,20191031,Oct-2019,Saturday,MetroBus,Feeder Routes,201-Southpark Meadows,07/31/2021,1,2020,1,1
337,0,0,0,,,,2016,October,10-Oct,20161031,Oct-2016,Sunday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2017,1,1
411,620,3359.66664,620,918.66664,5431.04614,918.66664,2019,April,04-Apr,20190430,Apr-2019,Saturday,MetroBus,Special Service Routes,411-E-Bus/Riverside,07/31/2021,1,2019,7,3
383,25900.95435,131295.43299,62654.39646,95739.5631,204536.62747,27629.18862,2021,March,03-Mar,20210331,Mar-20,Weekday,MetroBus,Crosstown Routes,383-Research/Braker,07/31/2021,1,2021,6,2
5,12099.27282,12099.27282,12099.27282,52813.51328,52813.51328,52813.51328,2018,October,10-Oct,20181031,Oct-2018,Weekday,MetroBus,Local Routes,5-Woodrow/Lamar,07/31/2021,1,2019,1,1
7,8768.89652,59016.54434,23568.71102,43635.8775,104839.87744,22297.42665,2021,February,02-Feb,20210228,Feb-20,Saturday,MetroBus,Local Routes,7-Duval / Dove Springs,07/31/2021,1,2021,5,2
18,15536.9074,65522.20874,49439.54636,18720.22908,78336.48288,18720.22908,2018,January,01-Jan,20180131,Jan-2018,Weekday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2018,4,2
656,25953.87297,143552.01223,25953.87297,,,,2017,January,01-Jan,20170131,Jan-2017,Weekday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2017,4,2
22,812.99995,1349.99995,1349.99995,,,,2016,November,11-Nov,20161130,Nov-2016,Sunday,MetroBus,Local Routes,22-Exposition/Chicon Counter-clockwise,07/31/2021,1,2017,2,1
238,0,0,0,0,0,0,2020,March,03-Mar,20200331,Mar-20,Saturday,MetroBus,Feeder Routes,238-Westgate,07/31/2021,1,2020,6,2
122,0,0,0,0,0,0,2020,April,04-Apr,20200430,Apr-20,Sunday,MetroBus,Flyer Routes,122-Four Points Limited,07/31/2021,1,2020,7,3
325,10872.99995,42481.16655,10872.99995,8174,34921.19995,8174,2019,January,01-Jan,20190131,Jan-2019,Saturday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2019,4,2
105,0,0,0,0,0,0,2018,February,02-Feb,20180228,Feb-2018,Sunday,MetroBus,Flyer Routes,105-South 5th Flyer,07/31/2021,1,2018,5,2
663,0,258.58585,0,0,395.44493,0,2019,March,03-Mar,20190331,Mar-2019,Saturday,MetroBus,UT Shuttles,663-Lake Austin/UT,07/31/2021,1,2019,6,2
337,4087.66664,42324.64747,4087.66664,4804.75,8651,4804.75,2019,July,07-Jul,20190731,Jul-2019,Sunday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2019,10,4
100,3447.25,23859.051,7251.5,,,,2017,May,05-May,20170531,May-2017,Sunday,MetroBus,Flyer Routes,100-MetroAirport,07/31/2021,1,2017,8,3
412,558.5,558.5,558.5,1018.73168,1018.73168,1018.73168,2018,October,10-Oct,20181031,Oct-2018,Saturday,MetroBus,Special Service Routes,412-E-Bus/Main Campus,07/31/2021,1,2019,1,1
103,214.47052,1492.32593,519.79248,594.42522,10667.34868,223.4782,2021,June,06-Jun,20210630,Jun-20,Weekday,MetroBus,Flyer Routes,103-Manchaca Flyer,07/31/2021,1,2021,9,3
345,469.24995,4753.49989,818.24995,1018.33332,4853.53844,507,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Crosstown Routes,345-45TH,07/31/2021,1,2020,8,3
455,0,0,0,,,,2016,November,11-Nov,20161130,Nov-2016,Sunday,MetroBus,Special Service Routes,455-Bus Bridge MV,07/31/2021,1,2017,2,1
490,0,0,0,,,,2017,May,05-May,20170531,May-2017,Saturday,MetroBus,Special Service Routes,490-HEB Shuttle,07/31/2021,1,2017,8,3
22,1502.8,6339.2333,1502.8,1491.99995,6832.08325,1491.99995,2018,January,01-Jan,20180131,Jan-2018,Saturday,MetroBus,Local Routes,22-Exposition/Chicon Counter-clockwise,07/31/2021,1,2018,4,2
18,23569.47416,217698.27124,65048.83269,51158.16787,221994.67873,18363.6364,2018,September,09-Sep,20180930,Sep-2018,Weekday,MetroBus,Local Routes,18-Martin Luther King,07/31/2021,1,2018,12,4
483,0,4281.73712,0,1462,6029.91658,773,2020,May,05-May,20200531,May-20,Saturday,MetroBus,Special Service Routes,483-Night Owl Riverside,07/31/2021,1,2020,8,3
1,6416,95846.11653,6416,8847.33332,99565.21522,8847.33332,2020,July,07-Jul,20200731,Jul-20,Sunday,MetroBus,Local Routes,1-North Lamar/South Congress,07/31/2021,1,2020,10,4
142,0,0,0,0,0,0,2019,June,06-Jun,20190630,Jun-2019,Saturday,MetroBus,Flyer Routes,142-Metric Flyer,07/31/2021,1,2019,9,3
30,1738.66664,18349.55948,1738.66664,1314.66664,22609.83129,1314.66664,2021,July,07-Jul,20210731,Jul-20,Sunday,MetroBus,Local Routes,30-Barton Creek Sq,07/31/2021,1,2021,10,4
410,0,0,0,4236.4963,4236.4963,437,2020,December,12-Dec,20201231,Dec-20,Weekday,MetroBus,Special Service Routes,410-E-Bus/West Campus,07/31/2021,1,2021,3,1
271,4750.99988,39052.00073,9271.99988,,,,2017,May,05-May,20170531,May-2017,Weekday,MetroBus,Feeder Routes,271-Del Valle,07/31/2021,1,2017,8,3
17,16485.83937,52067.37525,52067.37525,87948.89278,87948.89278,26686.4978,2020,December,12-Dec,20201231,Dec-20,Weekday,MetroBus,Local Routes,17-Cesar Chavez,07/31/2021,1,2021,3,1
337,3772.59996,3772.59996,3772.59996,3904,3904,3904,2019,October,10-Oct,20191031,Oct-2019,Sunday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2020,1,1
656,121.99998,489.6666,228.99996,0,0,0,2021,March,03-Mar,20210331,Mar-20,Sunday,MetroBus,UT Shuttles,656-Intramural Fields/UT,07/31/2021,1,2021,6,2
550,0,4139.43476,0,0,0,0,2021,July,07-Jul,20210731,Jul-20,Sunday,MetroRail,MetroRail,550-Metro Rail Red Line,07/31/2021,1,2021,10,4
466,2628.22219,23827.67153,4841.51152,4110.17742,23925.7375,2293.83922,2018,August,08-Aug,20180831,Aug-2018,Weekday,MetroBus,Special Service Routes,466-Kramer/Domain,07/31/2021,1,2018,11,4
315,0,0,0,,,,2017,July,07-Jul,20170731,Jul-2017,Sunday,MetroBus,Crosstown Routes,315-Ben White,07/31/2021,1,2017,10,4
3,14847,108247.48944,14847,,,,2017,April,04-Apr,20170430,Apr-2017,Saturday,MetroBus,Local Routes,3-Burnet/Manchaca,07/31/2021,1,2017,7,3
681,0,0,0,0,0,0,2020,November,11-Nov,20201130,Nov-20,Weekday,MetroBus,UT Shuttles,681-Intramural/Far West,07/31/2021,1,2021,2,1
661,0,11326.5928,11326.5928,88647.36531,88647.36531,17498.38329,2020,December,12-Dec,20201231,Dec-20,Weekday,MetroBus,UT Shuttles,661-Far West/UT,07/31/2021,1,2021,3,1
337,5612.14284,18126.14284,14279.89284,0,0,0,2018,September,09-Sep,20180930,Sep-2018,Sunday,MetroBus,Crosstown Routes,337-Koenig/Colony Park,07/31/2021,1,2018,12,4
987,0,0,0,0,0,0,2018,December,12-Dec,20181231,Dec-2018,Saturday,MetroExpress,MetroExpress,987-Leander/Lakeline Express,07/31/2021,1,2019,3,1
641,0,265.45454,0,,,,2017,January,01-Jan,20170131,Jan-2017,Saturday,MetroBus,UT Shuttles,641-East Campus,07/31/2021,1,2017,4,2
990,529,2243.9996,1051.99986,5519.99973,11812.99949,1224.99982,2021,March,03-Mar,20210331,Mar-20,Weekday,MetroExpress,MetroExpress,990-Manor/Elgin Express,07/31/2021,1,2021,6,2
214,2306.99982,2306.99982,2306.99982,2320.93,2320.93,2320.93,2019,October,10-Oct,20191031,Oct-2019,Weekday,MetroBus,Feeder Routes,214-Northwest Feeder,07/31/2021,1,2020,1,1
325,9215.79996,80210.09979,17851.53328,14063.13328,64238.74988,7488.66664,2019,May,05-May,20190531,May-2019,Saturday,MetroBus,Crosstown Routes,325-Metric/Rundberg,07/31/2021,1,2019,8,3
653,0,0,0,0,0,0,2021,June,06-Jun,20210630,Jun-20,Sunday,MetroBus,UT Shuttles,653-Red River,07/31/2021,1,2021,9,3
